Lovely hotel with excellent staff in a beautiful location.	80
Excellent location, beautiful beach, comfortable stay	100
Nice, friendly	80
Colonial style in Guatemala	79
Great location, nice facility in a classic French setting. English spoken everywhere.	100
Exceptional	96
Pleasant surprise	75
Close to kings cross but basic	60
OK	58
Worst hotel	20
Nothing appart for the pool to enjoy	38
Great location between Carmel and Monterey.	88
Looked ok from the outside	40
Absolutely perfect!	100
Enjoyable stay	80
Pleasant	67
Very Good	83
Handy location to cruise port	75
Quirky!	80
Modern and Trendy Hotel	80
Thoroughly enjoyed our stay and definately go back again.	92
La Sultana Marrakech	92
Good	75
Will not stay here again.	50
A Nice place to stay	80
Cream of the crop	100
Modern but lacking	60
The worst stay of my life	33
Excellent	88
Lovely hotel, very peaceful	100
All the comforts of home	100
Excellent	100
Great hotel skip the buffet	83
Embassy Suites Hotel Anaheim South	88
Very convenient for a one night stopover.	92
Lovely stay	92
Well run hotel on a lovely beach near the beautiful city of Cadiz	83
We like the Millennium for its convenience to District 1 restaurants and shops.	67
Everything was great!	100
They really care about you and your trip	100
Good	71
Okay	58
Pleasant	63
Exceptional	96
A must stay.	100
Wonderful stay at Hyatt Place	100
Exceptional	96
Atlanta convenient for a day trip	60
It was just what we were hoping for, for our last night of holiday.	75
Center of Downtown Historic Charleston SC	100
Great experience	100
Pleasant	67
Stopover Dubai trip	100
Every employee at the hotel are very  friendly and  very nice.	100
Nice hotel	80
Fab hotel and wonderful base for holiday.	100
Exceptional	100
Overall Pleasant Stay	80
Awesome stay!	96
Great hotel	100
Disappointing	42
Lovely place	80
Good	50
enjoyed it	92
A bit further from the city centre but overall good facilities and nice place to stay	79
Functional and clean	60
Great Service!	80
Just Fabulous	100
We like it	100
Top location in Petitenget	92
okay for a night	54
Family Vacation to London	80
Clean and good area	92
Seen better days!	63
TO LIVE AS THEY USED TO...........	100
Short get away	100
Affordable luxury	100
Nice and friendly hotel perfectly located!	100
Bliss	100
Awesome Hotel	100
I booked the cottage is exxelent	100
This hotel allowed us to see London efficiently and in comfort due to its location and quality.	92
Wonderful	92
Nice hotel with a great old feel	80
Excellent service	100
Flinders Landing was outstanding	100
Great hotel	100
For the price, I would go there again because of location, shopping, public transport , embience	70
Clean, great location	100
Excellent venue in the Drakensberg.	96
Amazing holiday!!!	100
Great location!	96
Nice Beach, Horrible Service	40
Luxury	92
Exceptional	100
First time thru New Buffalo	96
Very sub par for the price	20
Room felt moist and musty	60
Poor customer service	40
Friendly and hard working personnel	96
Take me back! Fab spot!	100
Good location, nice staff, terrible facilities!	50
Clean and reasonable priced	100
Best Sino-Portuguese Boutique Hotel in Phuket by a long shot.	100
Perfect	100
Budjet friendly with minimal facalities.	29
It's just about few minutes walk from hotel to 中山	80
Favorite Hif	96
Very unpleasant	38
Our stay	80
Excellent place to stay.	100
Value for money	75
Loved this small hotel with beautifully decorated rooms and a fantastic terrace overlooking the world.	100
Reno-funt get away	80
Great accommodations and safe	80
Canada Day weekend get away	100
July 17	100
Excellent one night stay, highly recommend	100
Fair	54
Pleasant	67
Bad choice of hotel	33
Good hotel	75
Overall average hotel	40
Very nice	96
Fantastic place to stay	100
Good	71
Good	75
Great hotel, not too pricey in fab location	100
Fairly nice hotel	80
Home For The Weekend	100
They needed to improve everything inside the rooms.	30
Excellent and memorable time.	100
Convenient for an early flight	83
It was a lovely place to rest.	100
Convenient distance away from castles, beaches etc	80
Holiday❤️	100
West Palm Beach Stay	100
Excellent	100
Good	71
Best hotel in Zante	100
Smell	60
Park Hyatt Melbourne	100
Good	79
It was adequate for our needs and length of stay of stay longer  the lack of facilities would have i	75
Ok value for money but would choose another hotel next time	60
Verblijf in Teniss hotel	88
Very nice	100
Kudos to John and Tracy	100
Nice Resort	80
Amazing building.	80
Awesome for family with small kids	100
Convenient	83
Totally satisfied	100
Comfortable stay.	75
Will consider again	71
The best	100
Great price, great room, great pool	80
Nothing more.... nothing less but better than other reviewers suggested	60
Terrible experience	20
Had a nice time	96
A great Canada 150 experience	80
It is nice hotel with nice location	71
Exceptional	100
Good proximity to Atocha Metro and with plenty of eateries nearby.	67
It was a beautiful trip	100
Overnite at The Cariboo Lodge	92
Hotel for are reunion	80
Exceptional	96
Perfect!	100
A lovely old hotel lovingly maintained and updated.	100
Good Location, but needs updated!	60
Exceptional	100
Disappointing	46
Great little hotel, and perfect location	92
Exceptional	96
Super breakfast	92
Did what we needed.	79
Wonderful service!	92
Wonderful	92
convenient and helpful	60
Very nice rooms and location	92
Affordable luxury	100
Exceptional	100
Nice hotel and location, but did not get what was paid for on Booking.com	88
Exceptional	100
Fair	54
Excellent	88
Winter short break.	83
Hotel quality hostel! Great location & great value	100
Lovely	75
Okay	58
A vacation is what you make of it	100
Compact	83
Accommodating	80
Excellent	88
Excellent experience!	100
Wonderful	92
Fair	54
More crappier then motel 6	20
The beach!!	100
Very hot hotel	60
Great hotel to start your holiday	100
Live the pool	80
Exceptional	100
Bike ride Ballina	92
Fun fun fun	80
Very convenient to Lambton Quay	80
Werkend stay	60
Truly amazing trip	100
Poor	33
Excellent!!	100
Ok for the price but won't stay again	54
Good hotel, could me more client oriented.	71
Best july 4th ever	100
Excellent location	96
Super 8 is fine. Booking.com robbed me.	67
absolutely disgusting	20
Average Hilton	60
Very nice hotel!	80
couldn't be any better!	100
Great hotel with great view	100
Not four star, amazing location, lovely hotel and clean but poor services.	75
Nice apartment at an average location	88
Lovely period B&B in a great location	96
Overall nice hotel	80
Exceptional	96
Wonderful	92
Fair	50
Really good and pleasant staff	100
Stay here often	79
It was very bad trip.	20
The place you have to be....	100
Good	79
Good value but careful where you park. Noise could disturb an early to bed person.	63
Service in casino	60
Lovely Hotel in Downtown	100
Great place .. clean, priced great , quiet despite being full	83
Ok hotel. Few steps to BGC high street.	63
Disappointing	46
awful delays	58
Would not recommend this hotel or any Sheraton.	42
Wonderful stay!	80
Wonderful	92
Lovely place, scenery to take your breath away!	100
Good and Central	80
Legendary Buffet	92
Kaka point lovely town to relax	75
Really Nice, But Showing Signs of Age ......................	80
Pleasant	67
Exceptional	96
Less than satisfied	40
No value for money, too expensive	42
Fantastic hotel	100
Great place to stay	100
Good	71
Hotel staff was very friendly.	80
good bargain and excellent location for a week's stay	92
Amazing stay at the crown lodge motel	100
Fair	54
Comfortable & Convenient	100
Love this place.	96
Cookies and blankets fluffy as clouds	100
Only once	70
Good	71
One night was to long7	55
Great staff, great location, great stay!	92
1st trip to playa blanca.	100
not worth the money	40
it was a good place to stay for the price.	79
Pleasant	67
Pleasant	63
Exceptional	100
Exceptional	100
They've got it right.	100
Perfect	100
it was ok.	63
Staff need education on how to treat their customets	20
Family run "no frills" hotel with emphasis on service	92
Enjoyed my stay	80
Good	75
Good location & value but other guests might be noisy	79
Very comfortable Adelaide hotel	100
You get what you pay for	60
Overall it was worth the money	100
A welcome respite after traveling	100
Stay at President	92
Very good hotel	88
Pleasant stay in St Augustine	75
Anniversary	100
Good location for a stopover.	88
Stunning views.	80
Completely underwhelming	40
Poor	38
Small but it had everything we needed	79
Nothing was too much trouble.	67
Anniversary trip	80
Short and pleasant	96
Great location	60
Located on the nicest and high class street.	100
Nice place to stay!	92
Constant quality for 20+ years!	80
Great location!!!	100
would not stay there again	63
Nice Hotel	80
stunning views	100
Fantastic holiday	100
Enjoyable Stay	100
Nice location	60
Very Stylish Hotel.	100
Great rooms	100
It was a good stay in overall.	79
"Makes you feel like you are in a special place on your vacation"	100
Dj masti nd bar good	33
But to buy walking start location.	100
The Villas Bali Hotel & Spa	100
Poor	33
Prime & Peace Location	88
Traditional hotel	83
Great value and good location	83
Amazing views, relaxing time	79
Nice option	88
Exceptional	96
4 nights at Cresta Jameson	80
One of the best BW Hotels	100
Breakfast	81
Memorable stay in NYC	100
Great value for money	100
Nice holiday but totally miss sold a trip to the waterfall	80
Relaxing for parents, fun for kids.	83
its good ;)	92
Certainly good value when you need a hotel close to the airport	75
Very Good	83
Exceptional	100
Nice hotel!	92
Great stay at Millennium	100
Final Leg Home	100
Great location and breakfast	79
Good old Travelodge	100
Excellent hotel at an awesome location	100
Good	75
Must stay	100
Prefect for a quick stop over	96
Good	75
Had a great night at the Hotel Relais Dell'Orologio.	83
Wonderful experience and stay	100
Excellent!	80
Best Location no need to enter into city	76
Nice hotel to lay your head	75
Ok, nothing extraordinary, nothing disappointing. Staff nice.	67
Fantastic hotel to stay at	100
Excellent	88
Great vacation resort	100
This hotel is at the heighest point of bhagsu nag	84
Fair	50
Exceptional	96
Very Good	83
rough week	60
We liked the location and the house very much	75
Brilliant	100
Best hotel in Florida	100
First stay in a hostile	79
Bestest hotel in bestest location	100
Wonderful	92
Great Place and Good Value for Florence!	100
Most helpful staff ever!	100
Clean and comfortable apartment in a very good location in Vienna.	96
Wonderful Hotel!	100
Good	75
Okay	58
Good facilities, lack of respect for customers	58
This is the place to be	100
Good	75
sweet short stay	88
Well managed clean and tidy.	83
Summer 2017 June School Holiday	100
Pleasant stay in Hong Kong	92
Pleasant	67
Great!  Had a Blast!  Loved it! :)	96
A good stay	75
Wonderful staff at Hotel Avasa	100
Good stay for our over night visit	92
Thank You!	100
Great overnight	100
Peaceful setting near the motorway on a trip to the South	80
Lovely pub nice breakfast	83
Nice hotel	100
nice hotel , good location.	100
would recommend	96
Wonderful hotel	96
All most fine	86
Perfect	100
Excellent hotel	96
Average hotel but good location and breakfast	75
Pleasant stay - but not Crowne Plaza standards	60
great location to shops and restaurants	80
Do look at the photos that I attached before you book a room from this hotel.	46
Thank you Raji !!	92
Theme night Soirée Merveileuse	100
Excellent	88
Good basic rooms.	75
Great stay!!!	100
Our 20th Anniversary!!!!	100
Overpriced, but good location	63
Wonderful, clean hotel	80
Great pillows and staff service....stomping above us until 4 in the morning and trashy beaches...	92
Good	71
Excellent	100
Excellent accommodation and service.	100
Fabulous stay	92
Enjoyed stay	80
amazing...	96
Enjoyable stay	83
Great location. European vibe.	88
Excellent	88
Excellent Stay & Perfect Location	100
Fabulous hotel	100
Nice hotel	100
The wonderful hotel	100
IDEAL LOCATION	60
If you stay here, you will defintely return.  Lovely hotel and lovely staff.	100
Comfortable, modern and family friendly	100
Terrific place in Viena	88
Fair	50
Pleased	80
Over night trip	100
I won't go back	54
One of the most luxurious accommodation we have stayed in.	96
Convenient hotel for access to the airport	92
Very small rooms!	45
Perfect Summer Retreat!	96
Slightly disappointing	60
Enjoyable weekend stip	100
For a Radisson this was not Radisson standard	33
Enjoyable Stay	100
Ok for the price.	67
Amazing	100
Great location but overpriced!	67
Anniversary in Charleston	100
Fair	50
Central location	100
